Time (s)	Range (mm)	Lumens (0dB)
50.87		47		0.64
51.04		48		0.64
51.21		47		0.64
51.38		49		0.64
51.56		47		0.58
51.74		46		0.58
51.91		46		0.58
52.12		47		0.58
52.30		48		0.64
52.47		46		0.64
52.65		45		0.64
52.82		45		0.64
53.00		45		0.64
53.18		47		0.64
53.36		48		0.64
53.54		47		0.64
53.73		46		0.58
53.91		46		0.58
