Time (s),Range (mm),Range Avg 3 (mm),Range Avg 5 (mm),Range Avg 8 (mm),Range Avg 10 (mm),Lumens (0dB),Velocity Avg 3 (mm/s),Velocity Avg 10 (mm/s),Velocity Avg 3 Manual (mm/s),Average of Vel Avg 3,Average of Manual Vel Avg 3
32.44,44,43.666666666666664,43.6,44.125,44.3,9.22,1.1469534050178254,-0.30241935483874727,0.0,-0.05712565247675627,-1.4297385620915162
32.59,44,44.0,43.8,43.875,44.3,9.22,4.171146953405099,0.30241935483874727,2.222222222222154,2.0895945540157848,1.3943355119825334
32.75,47,45.0,44.4,44.375,44.4,9.15,4.166666666666771,0.0,6.250000000000133,3.1615890083632316,2.824074074074097
32.91,45,45.333333333333336,44.8,44.25,44.3,9.09,2.0239156268568195,0.2484402852049783,2.0833333333333925,3.45390974897623,3.5185185185185612
33.08,45,45.666666666666664,45.0,44.5,44.5,9.09,0.9803921568627061,0.8823529411764639,1.9607843137254426,2.3903248167954323,3.4313725490196574
33.25,47,45.666666666666664,45.6,44.875,44.6,9.09,1.0732323232323608,1.251114081996434,0.0,1.3591800356506287,1.3480392156862795
33.41,46,46.0,46.0,45.25,44.9,9.09,1.0732323232323608,1.2511140819964908,2.0833333333333925,1.0422856011091426,1.3480392156862795
33.58,45,46.0,45.6,45.375,45.0,9.09,-2.3611111111111427,0.9840686274510233,0.0,-0.071548821548807,0.6944444444444654
33.73,45,45.333333333333336,45.6,45.5,45.2,9.22,-3.2659932659932736,0.9797979797980076,-4.44444444444447,-1.5179573512906852,-0.7870370370370248
33.91,45,45.0,45.6,45.625,45.3,9.47,0.37037037037029563,0.9797979797979224,-1.8518518518518678,-1.7522446689113735,-2.0987654320987783
34.06,46,45.333333333333336,45.4,45.5,45.5,9.66,1.1469534050178822,0.9905913978494709,2.222222222222154,-0.5828898302016986,-1.3580246913580603
34.22,45,45.333333333333336,45.2,45.5,45.6,9.54,0.0,-0.38575268817206165,0.0,0.5057745917960593,0.1234567901234298
34.37,45,45.333333333333336,45.2,45.5,45.4,9.22,-3.0241935483869895,-1.293010752688133,0.0,-0.6257467144563691,0.7407407407407192
34.53,43,44.333333333333336,44.8,45.0,45.2,9.09,-3.219696969696855,-0.6439393939393483,-6.249999999999856,-2.0812968393612814,-2.083333333333284
34.7,45,44.333333333333336,44.8,44.875,45.2,9.02,-2.14646464646475,-1.2878787878788671,0.0,-2.7967850548495314,-2.083333333333284
34.86,43,43.666666666666664,44.2,44.625,44.8,9.02,-1.0416666666668277,-1.8750000000000284,-4.166666666666785,-2.135942760942811,-3.4722222222222126
35.02,44,44.0,44.0,44.5,44.6,9.02,-0.138888888888971,-0.9489247311827853,2.0833333333333,-1.1090067340068497,-0.6944444444444938
35.17,44,43.666666666666664,43.8,44.375,44.5,9.09,-1.146953405017939,-0.9489247311827853,-2.222222222222259,-0.7758363201912459,-1.4351851851852466
35.33,43,43.666666666666664,43.8,44.0,44.3,9.34,2.8520499108733617,-0.07352941176471006,0.0,0.5220692056554839,-0.04629629629631834
35.5,47,44.666666666666664,44.2,44.25,44.5,10.05,3.9252822341057367,0.24844028520496408,5.8823529411764115,1.8767929133203864,1.2200435729847188
35.66,45,45.0,44.6,44.25,44.4,11.2,4.448924731182615,0.04166666666662877,2.0833333333333925,3.742085625387238,2.6552287581699363
35.81,46,46.0,45.0,44.625,44.5,11.9,1.424731182795398,0.3440860215053476,6.666666666666414,3.2663127160279166,4.877450980392074
35.97,45,45.333333333333336,45.2,44.625,44.5,11.97,-1.7053025658242404e-13,1.2499999999999432,-4.166666666666741,1.9578853046592808,1.52777777777769
36.13,47,46.0,46.0,45.125,44.9,11.71,3.0971479500890666,1.8582887700534343,4.166666666666556,1.5072930442947647,2.222222222222078
36.3,47,46.333333333333336,46.0,45.5,45.1,11.07,-0.26143790849656057,0.9056372549019898,1.9607843137255665,0.9452366805307785,0.6535947712417958
36.45,44,46.0,45.8,45.5,45.2,10.3,-2.1550179211469356,0.9489247311828137,-2.222222222222154,0.22689737348185682,1.3017429193899914
36.61,46,45.666666666666664,45.8,45.875,45.4,9.73,-8.526512829121202e-14,1.8749999999999432,-2.0833333333333925,-0.8054852765478605,-0.7815904139433248
36.77,48,46.0,46.4,46.0,45.8,9.47,2.155017921146964,1.8978494623655422,2.0833333333333,-1.8947806286936004e-14,-0.740740740740747
36.92,45,46.333333333333336,46.0,46.0,46.0,9.28,0.37037037037042353,0.22222222222225696,2.222222222222259,0.8417960971724341,0.740740740740724
37.1,45,46.0,45.6,45.875,45.8,9.22,-4.4781144781145485,-0.5050505050505478,-1.8518518518518678,-0.6509087288657204,0.817901234567899
37.25,45,45.0,45.8,45.875,45.8,9.15,-5.4569892473118955,-0.9072580645161281,-6.66666666666673,-3.1882444516853403,-2.098765432098778
37.41,43,44.333333333333336,45.2,45.375,45.5,9.02,-1.0416666666667993,-0.6250000000000568,-4.166666666666741,-3.6589234640310813,-4.2283950617284445
37.57,46,44.666666666666664,44.8,45.25,45.6,8.96,-0.13888888888894257,-0.7298387096774661,2.0833333333332558,-2.2125149342892123,-2.9166666666667367
37.72,44,44.333333333333336,44.6,45.25,45.3,8.77,0.47138047138047057,-1.5959595959595987,-2.2222222222222117,-0.23639169472509045,-1.4351851851852302
37.9,45,45.0,44.6,45.125,45.1,8.64,0.7905384375972915,-0.2371615312791846,3.7037037037036966,0.3743433400296065,1.188271604938249
38.07,45,44.666666666666664,44.6,44.75,45.2,8.7,1.195781342840263,0.285204991087312,-1.9607843137254846,0.8192334172726751,-0.1597676107479978
38.23,46,45.333333333333336,45.2,44.875,45.2,8.83,4.310035842293843,-0.34408602150537604,4.166666666666785,2.0987852075771323,1.9698620188816678
38.38,47,46.0,45.4,45.125,45.1,9.02,0.2777777777775441,-0.9489247311828137,4.44444444444426,1.9278649876372167,2.2167755991285216
38.54,43,45.333333333333336,45.2,44.875,44.9,9.15,-3.1250000000000284,-0.6250000000000568,-4.166666666666741,0.4876045400237861,1.4814814814814365
38.7,45,45.0,45.2,45.125,44.9,9.28,-2.083333333333343,0.3125000000000284,-2.0833333333333,-1.643518518518609,-0.6018518518519252
38.86,46,44.666666666666664,45.4,45.125,45.0,9.41,0.1388888888888289,0.6465053763440949,-2.0833333333333925,-1.6898148148148475,-2.777777777777809
39.01,44,45.0,45.0,45.125,45.1,9.6,3.1630824372759605,0.6465053763441233,2.222222222222259,0.40621266427714886,-0.6481481481481429
39.17,47,45.666666666666664,45.0,45.375,45.2,9.6,3.124999999999943,1.2500000000000568,4.166666666666556,2.142323775388244,1.4351851851851425
39.33,47,46.0,45.8,45.625,45.5,9.54,2.1550179211469924,0.9072580645161281,2.0833333333333925,2.8143667861409654,2.824074074074071
39.48,45,46.333333333333336,45.8,45.5,45.5,9.54,1.146953405017996,0.6048387096774093,2.222222222222259,2.1423237753883106,2.824074074074071
39.64,47,46.333333333333336,46.0,45.5,45.7,9.41,-1.041666666666714,0.625,0.0,0.7534348864994248,1.4351851851852189
39.8,46,46.0,46.4,45.875,45.7,8.96,-8.526512829121202e-14,-0.3125,-2.0833333333333925,0.03509557945039887,0.04629629629629051
39.96,46,46.333333333333336,46.2,46.0,45.6,8.77,1.0080645161289965,1.0739247311828137,2.0833333333333,-0.011200716845934267,-2.916185811348745e-14
40.11,47,46.333333333333336,46.2,46.125,46.0,8.58,2.842170943040401e-14,1.6787634408602514,0.0,0.3360215053763132,-2.916185811348745e-14
40.27,46,46.333333333333336,46.4,46.375,46.1,8.51,-1.041666666666714,-2.842170943040401e-14,0.0,-0.011200716845896371,0.694444444444435
40.43,45,46.0,46.0,46.125,46.0,8.64,-3.124999999999943,-5.684341886080802e-14,-2.0833333333333925,-1.3888888888888762,-0.6944444444444625
40.59,45,45.333333333333336,45.8,45.875,46.1,9.09,-3.1249999999999716,-0.31250000000005684,-4.166666666666556,-2.430555555555543,-2.0833333333333144
40.75,45,45.0,45.6,45.875,45.9,9.6,2.0833333333333712,-0.3125,-2.0833333333333925,-1.3888888888888478,-2.7777777777777786
40.91,48,46.0,45.8,46.0,46.0,9.98,3.125000000000142,0.3125000000000284,6.250000000000133,0.6944444444445139,6.335672727194226e-14
41.07,45,46.0,45.6,45.875,46.0,10.11,1.041666666666714,-0.3125000000000284,0.0,2.083333333333409,1.3888888888889153
41.23,46,46.333333333333336,45.8,45.875,45.9,10.18,-1.0416666666665435,-0.3125000000000284,2.0833333333333925,1.0416666666667709,2.777777777777844
41.39,46,45.666666666666664,46.0,45.75,45.9,10.24,-2.0161290322580214,-0.34408602150540446,-4.1666666666666,-0.672043010752617,-0.6944444444444008
41.54,45,45.666666666666664,46.0,45.625,45.8,10.18,2.757352941176393,0.19730392156860432,0.0,-0.10014758591605737,-0.6944444444444008
41.71,49,46.666666666666664,46.2,46.125,46.0,10.11,2.8520499108733475,0.5704099821746809,5.8823529411764115,1.197757939930573,0.5718954248366055
41.87,46,46.666666666666664,46.4,46.25,46.0,9.98,-1.1469534050178538,-0.34408602150537604,0.0,1.4874831490106288,1.9607843137254723
42.02,44,46.333333333333336,46.0,46.125,45.9,9.79,-5.179211469534181,-0.3440860215053476,-2.2222222222221064,-1.158038321226229,1.22004357298477
42.18,45,45.0,45.8,45.75,45.9,9.66,-3.1250000000002274,0.6249999999999716,-8.333333333333526,-3.150388291517421,-3.5185185185185426
42.34,47,45.333333333333336,46.2,46.0,46.1,9.6,5.2083333333334565,0.625,2.0833333333333,-1.0319593787336505,-2.8240740740741095
42.5,48,46.666666666666664,46.0,46.25,46.1,9.54,4.032258064516242,0.0,8.333333333333481,2.038530465949824,0.6944444444444199
42.65,45,46.666666666666664,45.8,46.125,46.1,9.47,-2.016129032257993,-0.30241935483871885,0.0,2.4081541218639018,3.472222222222262
42.81,45,46.0,46.0,46.125,46.0,9.54,-3.124999999999943,5.684341886080802e-14,-4.166666666666556,-0.3696236559138981,1.3888888888889763
42.97,47,45.666666666666664,46.4,45.875,46.1,9.41,-8.526512829121202e-14,0.625,-2.0833333333333925,-1.7137096774193405,-2.083333333333315
43.13,46,46.0,46.2,45.875,46.2,9.6,2.155017921146964,-0.7298387096774661,2.0833333333333,-0.32332735961768816,-1.3888888888888815
43.28,46,46.333333333333336,45.8,46.125,45.9,9.98,0.1388888888888573,-1.0322580645161281,2.222222222222259,0.7646356033452454,0.7407407407407235
43.44,46,46.0,46.0,46.25,45.9,10.5,-2.083333333333343,0.3125,-2.0833333333333925,0.07019115890082617,0.7407407407407235
43.6,45,45.666666666666664,46.0,46.0,46.0,11.39,-2.1550179211469356,0.3024193548386904,-2.0833333333333,-1.3664874551971404,-0.6481481481481434
43.75,45,45.333333333333336,45.6,45.625,46.0,12.42,-1.1805555555555998,-0.2757352941176663,-2.2222222222222117,-1.8063022700119593,-2.1296296296296333
43.92,46,45.333333333333336,45.6,45.75,45.9,12.61,2.361111111111171,-0.6299019607843093,0.0,-0.32482078853045476,-1.4351851851851691
44.07,47,46.0,45.8,46.0,45.8,12.48,3.3019713261649315,-0.04166666666665719,4.44444444444447,1.4941756272401676,0.7407407407407544
44.23,46,46.333333333333336,45.8,45.875,45.9,12.1,8.526512829121202e-14,0.3125,2.0833333333333925,1.8876941457587293,2.175925925925956
44.39,45,46.0,45.8,45.75,45.9,11.26,-2.845860566448792,-0.5228758169934622,-2.0833333333333,0.15203691990540827,1.4814814814815225
44.57,45,45.333333333333336,45.8,45.625,45.7,10.5,-1.7429193899781694,-0.5228758169934338,-3.7037037037036966,-1.5295933188089588,-1.2345679012345332
44.73,46,45.333333333333336,45.8,45.625,45.7,10.24,1.0416666666666288,0.0,0.0,-1.1823710965867775,-1.9290123456789974
44.89,46,45.666666666666664,45.6,45.75,45.7,10.18,2.155017921146907,0.0,2.0833333333332558,0.4845883992784555,-0.5401234567901453
45.04,46,46.0,45.6,45.875,45.7,10.05,2.155017921146964,0.6048387096773808,2.222222222222259,1.7839008363201667,1.4351851851851734
45.2,47,46.333333333333336,46.0,46.0,45.9,10.05,2.0239156268567626,1.2143493761140576,2.0833333333333,2.1113171563835444,2.1296296296296067
45.37,47,46.666666666666664,46.4,46.0,46.1,10.05,2.0239156268568195,0.8923796791444261,1.9607843137255245,2.067616391620182,2.0887799564270293
45.53,47,47.0,46.6,46.125,46.2,10.05,1.008064516128968,0.3024193548386904,2.0833333333333,1.6852985899475168,2.04248366013071
45.68,47,47.0,46.8,46.375,46.2,10.05,2.842170943040401e-14,0.3024193548386904,0.0,1.0106600476619387,1.3480392156862766
45.84,47,47.0,47.0,46.625,46.3,10.05,-1.041666666666714,0.625,0.0,-0.011200716845905845,0.694444444444435
46.0,46,46.666666666666664,46.8,46.625,46.4,10.11,0.0,1.2500000000000568,-2.0833333333333925,-0.34722222222222854,-0.6944444444444625
46.16,48,47.0,47.0,46.875,46.7,10.3,-1.041666666666515,0.6250000000000568,2.0833333333333925,-0.6944444444444097,1.6283271027835629e-15
46.32,45,46.333333333333336,46.6,46.75,46.6,10.56,-4.3100358422939,-0.9905913978495278,-4.166666666666556,-1.7839008363201383,-1.3888888888888502
46.47,44,45.666666666666664,46.0,46.375,46.4,11.01,-4.310035842293871,-0.6881720430107805,-4.444444444444518,-3.220579450418095,-2.175925925925892
46.63,46,45.0,45.8,46.25,46.4,12.16,-3.124999999999943,-0.9375000000000284,-4.166666666666556,-3.9150238948625713,-4.259259259259208
46.79,44,44.666666666666664,45.4,45.875,46.1,12.86,1.0416666666665435,-1.2500000000000284,-2.0833333333333925,-2.1311230585424235,-3.56481481481482
46.95,46,45.333333333333336,45.0,45.75,46.0,12.8,-1.9895196601282805e-13,-1.25,4.1666666666666,-0.6944444444445329,-0.6944444444444473
47.11,44,44.666666666666664,44.8,45.375,45.7,12.42,-2.146464646464736,-1.8215240641711148,-4.166666666666785,-0.36826599326613046,-0.6944444444445237
47.28,44,44.666666666666664,44.8,45.125,45.4,11.84,-1.1805555555555713,-1.5355392156862422,0.0,-1.1090067340068355,-5.950795411990839e-14
47.43,45,44.333333333333336,44.6,44.75,45.2,11.07,0.8691756272400539,-0.6881720430107237,-2.2222222222222117,-0.8192815249267511,-2.1296296296296635
47.59,46,45.0,45.0,44.875,45.2,10.75,4.047831253713582,-0.5704099821747377,4.166666666666556,1.2454837751326882,0.6481481481481168
47.76,46,45.666666666666664,45.0,45.125,45.0,10.69,0.8281342840168122,-0.8923796791443976,3.9215686274510912,1.9150470549901495,1.9553376906318138
47.92,44,45.333333333333336,45.0,44.875,44.9,10.56,0.138888888888971,0.7298387096774661,-2.0833333333332558,1.671618142206455,2.0016339869281325
48.07,47,45.666666666666664,45.6,45.25,45.2,10.82,-0.8691756272401676,0.42741935483871885,2.2222222222222117,0.0326158485552052,1.3534858387800177
48.23,44,45.0,45.4,45.0,45.0,11.2,-1.0416666666667993,-0.31250000000005684,-4.166666666666741,-0.5906511350059986,-1.3425925925925928
48.39,45,45.333333333333336,45.2,45.125,45.1,11.01,-2.729500891265644,-0.5336452762923756,2.0833333333333,-1.5467810617242037,0.04629629629625912
48.56,43,44.0,44.6,45.0,44.8,11.01,-1.6562685680331128,-0.21167557932261616,-7.843137254901896,-1.809145375321852,-3.3088235294117765
48.72,46,44.666666666666664,45.0,45.125,45.0,11.14,1.0416666666668277,0.6250000000000284,4.166666666666741,-1.1147009308773097,-0.5310457516339492
48.88,44,44.333333333333336,44.4,44.875,45.0,11.26,-1.008064516128968,-0.6881720430108089,-2.0833333333332558,-0.540888805831751,-1.9199346405228013
49.03,43,44.333333333333336,44.2,44.5,44.8,11.46,-3.02419354838716,-1.5954301075268802,0.0,-0.9968637992831001,0.6944444444444974
49.19,43,43.333333333333336,43.8,44.375,44.5,11.58,-4.170380273321527,-1.8215240641711006,-6.250000000000133,-2.7342127792792184,-2.777777777777794
49.36,43,43.0,43.8,43.875,44.2,11.58,-2.023915626856791,-1.499554367201398,-1.9607843137254846,-3.072829816188493,-2.736928104575204
49.52,42,42.666666666666664,43.0,43.625,44.0,11.71,-2.155017921146964,-2.3252688172043463,-2.0833333333333,-2.7831046071084273,-3.431372549019637
49.67,42,42.333333333333336,42.6,43.25,43.5,11.78,-2.15501792114695,-2.325268817204318,-2.2222222222222117,-2.1113171563835684,-2.0887799564269964
49.83,42,42.0,42.4,43.125,43.3,11.71,-8.526512829121202e-14,-1.25,-2.0833333333333925,-1.4366786140979997,-2.129629629629632
49.99,43,42.333333333333336,42.4,42.75,43.1,11.78,2.023915626856791,-0.6439393939393483,2.0833333333333,-0.04370076476341467,-0.7407407407407653
50.16,43,42.666666666666664,42.4,42.625,43.1,11.9,-1.1957813428400073,-1.9318181818180733,1.9607843137255245,0.2760447613388995,0.6535947712418134
50.32,40,42.0,42.0,42.25,42.5,11.71,-0.8691756272400539,-1.8145161290321994,-4.166666666666556,-0.013680447741090044,-0.04084967320257441
50.47,44,42.333333333333336,42.4,42.375,42.5,11.65,0.13888888888895679,-0.3024193548386904,2.222222222222259,-0.6420226937303681,0.005446623093745255
50.63,42,42.0,42.4,42.25,42.4,11.84,2.0833333333335133,-0.3124999999999716,-2.0833333333333,0.4510155316608054,-1.3425925925925295
50.79,43,43.0,42.4,42.375,42.4,11.65,2.269013666072624,1.4210854715202004e-14,6.250000000000133,1.497078629431698,2.1296296296297004
50.96,43,42.666666666666664,42.4,42.5,42.4,11.78,-2.0239156268568195,-0.3219696969697452,-1.9607843137254846,0.7761437908497726,0.7352941176471188
51.12,41,42.333333333333336,42.6,42.375,42.3,11.58,2.0833333333331723,0.9374999999999147,-2.083333333333348,0.7761437908496589,0.7352941176471028
51.28,46,43.333333333333336,43.0,42.75,42.7,11.78,1.877240143369022,1.2096774193547901,6.249999999999856,0.645552616615125,0.7352941176470106
51.43,42,43.0,43.0,42.625,42.7,11.58,0.8691756272400255,0.0,-2.222222222222259,1.60991636798074,0.6481481481480857
51.59,43,43.666666666666664,43.0,43.0,42.7,11.78,-1.656268568033596,-0.28520499108738306,4.166666666666556,0.36338240085848383,2.7314814814813873
51.76,42,42.333333333333336,42.8,42.75,42.6,11.78,-4.875965537730394,0.036764705882347926,-7.8431372549021825,-1.8876861595079883,-1.966230936819292
51.92,41,42.0,42.8,42.625,42.7,11.65,-3.125000000000057,-0.6250000000000568,-2.0833333333333,-3.2190780352546824,-1.9199346405229722
52.08,41,41.333333333333336,41.8,42.375,42.4,11.65,-1.0416666666667993,-0.6250000000000568,-4.166666666666741,-3.0142107347990836,-4.697712418300738
52.24,43,41.666666666666664,42.0,42.375,42.5,11.84,2.1550179211469356,-0.041666666666685614,2.0833333333332558,-0.6705495818399735,-1.388888888888925
52.39,42,42.0,41.8,42.5,42.4,11.65,0.3703703703703951,-1.1212121212121104,2.222222222222259,0.49457387495017713,0.04629629629626134
52.57,40,41.666666666666664,41.4,41.75,42.1,11.65,-2.053872053872084,-0.39393939393940514,-1.8518518518518678,0.15717207921508228,0.8179012345678857
52.72,42,41.333333333333336,41.6,41.75,42.2,11.71,0.8691756272400539,-0.2607526881719906,-2.2222222222222117,-0.27144201875387824,-0.6172839506172701
52.88,44,42.0,42.2,41.875,42.0,11.78,2.0161290322579646,-1.2930107526881898,4.166666666666556,0.2771442018753116,0.030864197530828807
53.03,40,42.0,41.6,41.625,41.8,11.58,0.0,-0.9905913978494709,0.0,0.9617682198326728,0.648148148148118
53.19,42,42.0,41.6,41.75,41.7,11.65,-3.485838779956424,-0.8537581699346788,0.0,-0.48990324923281986,1.3888888888888553
53.37,40,40.666666666666664,41.6,41.625,41.5,11.65,-2.1548821548823014,-0.505050505050491,-7.407407407407432,-1.8802403116129085,-2.469135802469141
53.52,41,41.0,41.4,41.375,41.5,11.71,0.13888888888877204,1.4210854715202004e-14,2.222222222222154,-1.833944015316651,-1.728395061728423
53.68,41,40.666666666666664,40.8,41.25,41.5,11.58,-1.0416666666667282,-0.9374999999999432,-2.0833333333333925,-1.0192199775534192,-2.422839506172887
53.84,40,40.666666666666664,40.8,41.25,41.2,11.58,2.0833333333334423,-0.6249999999999432,0.0,0.39351851851849534,0.046296296296257054
54.0,43,41.333333333333336,41.0,41.375,41.3,11.65,2.1464646464647643,0.607174688057043,4.166666666666785,1.0627104377104928,0.6944444444444674
54.17,41,41.333333333333336,41.2,41.0,41.4,11.26,1.0732323232323324,-0.03676470588240477,0.0,1.7676767676768463,1.3888888888889317
54.33,41,41.666666666666664,41.2,41.125,41.3,10.82,-2.083333333333158,-1.5624999999999716,2.083333333333348,0.37878787878797954,2.083333333333381
54.49,40,40.666666666666664,41.0,40.875,40.9,10.5,-5.318100358422896,-1.5537634408601946,-6.249999999999856,-2.109400456174574,-1.3888888888888327
54.64,39,40.0,40.8,40.75,40.8,10.18,-1.2858422939067538,-0.34408602150537604,-4.44444444444447,-2.895758661887603,-2.8703703703703227
54.8,42,40.333333333333336,40.6,40.875,40.8,10.3,3.717320261437905,0.7843137254901791,2.0833333333333925,-0.9622074636305816,-2.870370370370308
54.98,43,41.333333333333336,41.0,41.125,41.1,10.18,2.525252525252597,0.030303030303088008,5.555555555555564,1.6522434975945828,1.064814814814832
55.13,39,41.333333333333336,40.6,41.0,40.9,9.34,0.0,-0.3857526881719764,0.0,2.0808575955635007,2.546296296296322
55.29,42,41.333333333333336,41.0,40.875,41.0,8.26,-3.1249999999998437,0.3125000000000284,0.0,-0.19991582491574889,1.851851851851858
55.45,40,40.333333333333336,41.2,40.75,41.0,8.06,-0.7302867383511114,-0.6881720430108089,-6.249999999999856,-1.2850955794503183,-2.083333333333282
55.6,41,41.0,41.0,40.75,40.8,8.06,0.740740740740776,-0.979797979797965,4.44444444444447,-1.038181999203393,-0.601851851851792
55.78,40,40.333333333333336,40.4,40.75,40.7,7.55,0.7407407407407618,0.11111111111108585,-3.7037037037036966,0.25039824771014213,-1.8364197530863577
55.93,42,41.0,41.0,41.125,40.8,7.17,-0.7302867383510829,-0.2607526881720048,4.44444444444447,0.2503982477101516,1.7283950617284178
56.09,38,40.0,40.2,40.625,40.6,7.1,-3.1249999999998863,-0.31249999999994316,-6.249999999999856,-1.0381819992034025,-1.8364197530863577
56.25,40,40.0,40.2,40.25,40.7,6.78,-1.146953405017939,-0.04166666666665719,0.0,-1.6674133811229694,-0.6018518518517921
56.4,41,39.666666666666664,40.2,40.5,40.6,6.78,0.47138047138047057,-1.1212121212121104,-2.222222222222259,-1.2668576445457849,-2.8240740740740353
56.58,40,40.333333333333336,40.2,40.25,40.3,6.91,5.319865319865386,0.6969696969697168,3.7037037037037357,1.5480974620759724,0.49382716049382874
56.73,43,41.333333333333336,40.4,40.625,40.7,6.98,1.4247311827958526,0.4690860215054613,6.66666666666673,2.405325658013903,2.716049382716072
56.89,39,40.666666666666664,40.6,40.375,40.4,6.85,-1.0416666666665435,-0.6249999999999574,-4.1666666666666,1.9009766119982316,2.0679012345679584
57.05,41,41.0,40.8,40.5,40.5,6.85,-3.579749103942305,-0.3857526881720048,2.0833333333333925,-1.0655615292709986,1.5277777777778436
57.2,39,39.666666666666664,40.4,40.125,40.3,6.85,-4.006734006733723,-0.7272727272726911,-8.888888888888568,-2.876049925780857,-3.6574074074072556
57.38,40,40.0,40.4,40.375,40.3,7.04,2.053872053872084,-2.842170943040401e-14,1.8518518518518678,-1.8442036856013146,-1.6512345679010998
57.53,42,40.333333333333336,40.2,40.625,40.3,7.42,5.179211469534181,1.5120967741936084,2.222222222222259,1.0754498388908473,-1.604938271604811
57.69,43,41.666666666666664,41.0,40.875,40.8,7.55,4.166666666666842,1.562500000000071,8.333333333333481,3.799916730024369,4.135802469135872
57.85,40,41.666666666666664,40.8,40.875,40.8,7.87,0.0,0.34408602150537604,0.0,3.1152927120670078,3.518518518518583
58.0,42,41.666666666666664,41.4,40.75,40.9,8.26,-1.8382352941176237,0.6299019607843093,0.0,0.7761437908497394,2.77777777777783
58.17,41,41.0,41.6,41.0,41.0,8.38,-0.8281342840165564,-0.3587344028520931,-3.921568627450927,-0.88878985937806,-1.3071895424836395
58.33,41,41.333333333333336,41.4,41.0,40.8,8.38,-0.13888888888888573,0.08333333333331439,2.0833333333333925,-0.9350861556743553,-0.6127450980391753
58.48,41,41.0,41.0,41.25,41.0,8.19,-0.13888888888894257,0.9905913978494993,-2.222222222222259,-0.3686373539314616,-1.3534858387799282
58.64,42,41.333333333333336,41.4,41.5,41.1,8.13,1.0416666666666003,0.9375,2.0833333333333,0.2546296296295907,0.6481481481481475
58.8,41,41.333333333333336,41.2,41.375,41.3,8.19,2.0833333333332575,1.5624999999999716,0.0,0.9953703703703051,-0.04629629629631671
58.96,43,42.0,41.6,41.375,41.6,8.32,-0.277777777777942,0.2190860215053192,4.166666666666556,0.9490740740739719,2.083333333333288
59.11,40,41.333333333333336,41.4,41.375,41.4,8.13,-2.2939068100358924,-1.2930107526881471,-4.44444444444447,-0.1627837514935256,-0.09259259259263519
59.27,41,41.333333333333336,41.4,41.25,41.2,8.06,-2.0833333333334565,-0.31249999999994316,0.0,-1.5516726403824304,-0.09259259259263519
59.43,41,40.666666666666664,41.2,41.25,41.3,8.06,-0.8691756272402245,-0.04166666666665719,-4.166666666666785,-1.7488052568698578,-2.870370370370415
59.58,41,41.0,41.2,41.25,41.2,8.13,0.3703703703703951,-0.616161616161591,2.222222222222259,-0.8607128634010953,-0.6481481481481722
59.76,40,40.666666666666664,40.6,41.125,41.1,8.13,1.5824915824916275,0.4747474747474314,-1.8518518518518678,0.36122877520726604,-1.2654320987654615
59.91,43,41.333333333333336,41.2,41.25,41.3,8.19,1.2858422939069243,0.38575268817207586,4.444444444444518,1.0795680822563156,1.604938271604973
60.07,40,41.0,41.0,41.125,41.2,8.13,-2.083333333333343,-1.2500000000000142,-2.0833333333333,0.261666847688403,0.16975308641978648
60.23,39,40.666666666666664,40.6,40.625,40.9,8.13,-3.1249999999999574,-0.9375000000000568,-2.0833333333333925,-1.3074970131421253,0.09259259259261159
60.39,41,40.0,40.6,40.75,40.9,8.19,-0.2450980392156339,-0.28520499108735464,-4.166666666666556,-1.8178104575163114,-2.7777777777777466
60.56,42,40.666666666666664,41.0,40.875,40.8,8.26,2.9745989304812497,-0.28520499108734043,3.921568627450927,-0.13183303624478052,-0.7761437908496708
60.72,40,41.0,40.4,40.75,40.8,8.51,1.0416666666667282,0.0,2.0833333333333925,1.2570558526441147,0.6127450980392576
60.88,41,41.0,40.6,40.75,40.8,8.32,-1.1469534050179675,-2.842170943040401e-14,0.0,0.9564373973766701,2.0016339869281095
61.03,41,40.666666666666664,41.0,40.875,40.8,7.81,-0.1388888888888573,0.0,-2.222222222222259,-0.08139187574669886,-0.04629629629628577
61.19,41,41.0,41.0,40.625,40.8,7.68,-1.7788175876409866,-0.5704099821746524,2.0833333333333925,-1.0215532938492704,-0.04629629629628577
61.36,38,40.0,40.2,40.375,40.6,7.55,-0.7055852644088532,-0.5704099821746809,-5.8823529411764115,-0.874430580312899,-2.0070806100217564
61.52,43,40.666666666666664,40.8,40.875,40.6,7.62,0.8691756272400255,-2.842170943040401e-14,4.166666666666556,-0.5384090749366047,0.12254901960784877
61.67,40,40.333333333333336,40.6,40.75,40.6,7.81,2.885304659498331,0.9072580645161423,-2.2222222222222117,1.0162983407765012,-1.3126361655773526
61.83,42,41.666666666666664,40.8,40.75,40.9,7.68,2.083333333333613,0.9375000000000284,8.333333333333481,1.9459378733573232,3.425925925925945
61.99,41,41.0,40.8,40.875,40.9,7.55,0.7055852644090663,0.28520499108734043,-4.166666666666556,1.89140775241367,0.6481481481482412
62.16,43,42.0,41.8,41.125,41.0,7.04,1.7788175876413561,0.6071746880570856,5.8823529411766575,1.522578728461345,3.349673202614531
62.32,41,41.666666666666664,41.4,41.125,41.1,6.34,-1.008064516129025,0.3024193548386904,-2.0833333333333,0.4921127786404658,-0.1225490196077293
