Time (s),Range (mm),Range Avg 3 (mm),Range Avg 5 (mm),Range Avg 8 (mm),Range Avg 10 (mm),Lumens (0dB),Velocity Avg 3 (mm/s),Velocity Avg 10 (mm/s),Velocity Avg 3 Manual (mm/s),Average of Vel Avg 3,Average of Manual Vel Avg 3
32.06,33,33.0,33.2,33.5,33.5,6.91,1.041666666666785,-0.3125000000000142,-2.0833333333333,-0.24571697365810982,-1.9607843137254946
32.22,34,33.666666666666664,33.4,33.75,33.4,6.91,-1.4247311827956537,-0.6465053763441091,4.166666666666741,-0.127688172042942,1.3888888888889308
32.37,31,32.666666666666664,32.8,33.25,33.3,6.91,-3.5416666666667425,-0.07843137254904775,-6.66666666666673,-1.308243727598537,-1.5277777777777615
32.54,33,32.666666666666664,33.0,33.0,33.4,6.91,-3.219696969696855,-1.0026737967913988,0.0,-2.7286982730530838,-0.833333333333328
32.7,31,31.666666666666668,32.4,32.75,33.0,6.85,-1.0416666666664156,-1.8749999999999858,-6.249999999999834,-2.6010101010100044,-4.30555555555552
32.86,33,32.333333333333336,32.4,32.625,32.8,6.85,3.1630824372760316,-0.26075268817206165,4.166666666666763,-0.3660937330290797,-0.6944444444443558
33.01,34,32.666666666666664,32.4,32.875,32.9,6.85,5.179211469533925,0.6465053763441091,2.2222222222222117,2.4335424133811805,0.0462962962963814
33.17,35,34.0,33.2,33.0,33.0,6.91,4.166666666666487,0.625,8.333333333333156,4.169653524492148,4.907407407407377
33.33,33,34.0,33.2,33.0,33.1,6.85,-2.083333333333229,-0.3124999999999716,0.0,2.4208482676223944,3.5185185185184564
33.49,32,33.333333333333336,33.4,32.75,32.9,6.85,-5.456989247311839,-0.9489247311828137,-4.166666666666556,-1.1245519713261938,1.388888888888867
33.64,32,32.333333333333336,33.2,32.875,32.8,6.85,-2.4327956989247355,-0.34408602150537604,-6.66666666666673,-3.324372759856601,-3.611111111111095
33.8,34,32.666666666666664,33.2,33.0,32.8,6.85,2.0833333333333286,0.6249999999999858,2.083333333333348,-1.9354838709677484,-2.916666666666646
33.96,33,33.0,32.8,33.25,33.0,6.78,3.9252822341057225,1.2143493761140718,2.0833333333333,1.1919399561714386,-0.8333333333333606
34.13,35,34.0,33.2,33.5,33.2,6.72,1.7788175876409866,1.214349376114086,5.8823529411764115,2.595811051693346,3.3496732026143534
34.29,33,33.666666666666664,33.4,33.375,33.4,6.78,-2.0833333333333144,0.3125000000000142,-2.0833333333333925,1.2069221628044648,1.96078431372544
34.45,32,33.333333333333336,33.4,33.0,33.3,6.72,-4.1666666666667425,-0.9375,-2.0833333333332558,-1.4903941374530234,0.5718954248365881
34.61,32,32.333333333333336,33.0,32.875,33.1,6.78,-2.0833333333335275,-0.9375000000000142,-6.250000000000133,-2.7777777777778616,-3.4722222222222605
34.77,34,32.666666666666664,33.2,33.125,33.0,6.78,2.023915626856791,-0.32196969696970257,2.0833333333332558,-1.4086947910478262,-2.083333333333378
34.94,33,33.0,32.8,33.25,33.0,6.78,2.0239156268568337,0.32196969696970257,1.9607843137255665,0.6548326401266991,-0.7352941176471036
35.1,33,33.333333333333336,32.8,33.125,33.1,6.78,1.0416666666666288,0.9375000000000142,2.0833333333333,1.6964993067934178,2.0424836601307077
35.26,34,33.333333333333336,33.2,33.25,33.3,6.78,1.1469534050179107,0.6048387096774093,0.0,1.4041785661804578,1.348039215686289
35.41,34,33.666666666666664,33.6,33.125,33.3,6.53,1.146953405017939,0.0,2.2222222222222117,1.111857825567493,1.4351851851851707
35.57,33,33.666666666666664,33.4,33.125,33.3,6.27,0.950683303624487,0.0,0.0,1.081530037886779,0.7407407407407373
35.74,35,34.0,33.8,33.5,33.3,6.34,-4.415478312537346,-1.2878787878788387,1.9607843137254846,-0.7726138679649731,1.3943355119825653
35.9,29,32.333333333333336,33.0,33.125,32.9,6.4,-6.2500000000001705,-1.2500000000000426,-10.416666666666874,-3.23826500297101,-2.8186274509804634
36.06,32,32.0,32.6,32.875,32.9,6.4,-4.166666666666771,-1.4210854715202004e-14,-2.0833333333333,-4.944048326401429,-3.513071895424897
36.22,32,31.0,32.2,32.75,32.9,6.46,0.41666666666658614,-0.6881720430107521,-6.250000000000133,-3.3333333333334516,-6.250000000000102
36.37,32,32.0,32.0,32.625,32.7,6.66,3.541666666666714,-0.9840686274509949,6.66666666666673,-0.06944444444449023,-0.5555555555555672
36.54,32,32.0,31.4,32.375,32.6,6.85,1.073232323232304,-0.28520499108734043,0.0,1.6771885521885348,0.1388888888888662
36.7,33,32.333333333333336,32.2,32.25,32.6,6.78,1.0416666666666146,-0.6250000000000284,2.0833333333333,1.8855218855218776,2.916666666666677
36.86,32,32.333333333333336,32.2,32.125,32.4,6.78,3.4408602150537746,-0.26075268817206165,0.0,1.8519197349842311,0.694444444444434
37.01,35,33.333333333333336,32.8,32.125,32.5,6.66,3.44086021505386,0.34408602150540446,6.66666666666673,2.641129032258083,2.916666666666677
37.17,33,33.333333333333336,33.0,32.625,32.5,6.53,-0.950683303624487,-1.140819964349376,0.0,1.9770123754943825,2.222222222222244
37.34,31,33.0,32.8,32.5,32.1,6.53,-4.17038027332157,-0.17491087344025402,-1.9607843137254846,-0.5600677872973989,1.5686274509804157
37.5,32,32.0,32.6,32.5,32.4,6.66,-3.0241935483871885,1.2513440860215326,-6.250000000000133,-2.715085708444415,-2.7369281045752056
37.65,33,32.0,32.8,32.625,32.5,6.78,3.0241935483869895,0.9489247311827995,0.0,-1.390126757773923,-2.7369281045752056
37.81,34,33.0,32.6,32.875,32.7,6.78,3.124999999999858,0.6249999999999716,6.249999999999856,1.041666666666553,-9.192646643896296e-14
37.97,32,33.0,32.4,32.75,32.7,6.72,-1.9013666072488888,-0.2852049910873262,0.0,1.4159423137126528,2.083333333333286
38.14,31,32.333333333333336,32.4,32.625,32.6,6.78,-2.974598930481278,-0.28520499108735464,-3.921568627450927,-0.5836551792434364,0.7761437908496437
38.3,33,32.0,32.6,32.375,32.6,6.78,-3.3019713261647894,-0.6881720430107237,-2.0833333333333925,-2.725978954631652,-2.001633986928106
38.45,30,31.333333333333332,32.0,32.0,32.4,6.85,-0.27777777777751567,-1.2930107526881471,-4.444444444444284,-2.1847826781411945,-3.4831154684095345
38.61,33,32.0,31.8,32.25,32.2,6.85,1.8474111129762605e-13,-1.25,4.166666666666763,-1.1932497013140402,-0.787037037036971
38.77,31,31.333333333333332,31.6,32.125,32.0,6.85,2.60695187165814,0.49688057041005607,-4.166666666666578,0.7763913646269364,-1.4814814814813662
38.94,35,33.0,32.4,32.375,32.4,6.78,4.753416518122705,1.4627896613191353,9.80392156862777,2.45345612992701,3.2679738562093186
39.1,33,33.0,32.4,32.25,32.5,6.78,1.1469534050179533,-0.041666666666699825,0.0,2.8357739315995993,1.8790849673203978
39.25,32,33.333333333333336,32.8,32.25,32.4,6.78,-2.8853046594983027,-1.2513440860215326,2.222222222222259,1.005021754547452,4.008714596950011
39.41,31,32.0,32.4,32.25,32.1,6.78,-3.3422459893049847,-0.39549910873444105,-8.333333333333526,-1.6935324145951114,-2.037037037037088
39.58,34,32.333333333333336,33.0,32.375,32.3,6.78,1.960784313725469,1.1764705882352757,1.9607843137254846,-1.4222554450259395,-1.3834422657952594
39.75,33,32.666666666666664,32.6,32.75,32.5,6.78,2.0239156268568053,0.24844028520494987,1.9607843137254426,0.21415131709242985,-1.4705882352941984
39.91,32,33.0,32.4,32.625,32.4,6.59,3.1249999999999574,1.5624999999999005,2.0833333333333925,2.369899980194077,2.0016339869281077
40.07,36,33.666666666666664,33.2,33.25,33.0,5.95,2.083333333333229,1.8749999999999147,4.166666666666556,2.410749653396664,2.7369281045751315
40.23,33,33.666666666666664,33.6,33.0,33.0,6.46,3.124999999999858,1.2499999999999432,0.0,2.7777777777776813,2.0833333333333175
40.39,35,34.666666666666664,33.8,33.25,33.4,6.78,0.6944444444442865,0.800653594771191,6.249999999999856,1.9675925925924578,3.4722222222221384
40.57,33,33.666666666666664,33.8,33.375,33.2,6.98,-0.40849673202603753,0.13888888888892836,-5.555555555555564,1.1369825708060357,0.2314814814814318
40.73,35,34.333333333333336,34.4,33.875,33.4,7.17,-1.0416666666664156,0.6250000000000142,4.166666666666785,-0.2519063180827222,1.6203703703703602
40.89,32,33.333333333333336,33.6,33.625,33.4,7.49,0.41666666666687036,1.7204301075269228,-6.249999999999856,-0.3444989106751943,-2.5462962962962106
41.04,36,34.333333333333336,34.2,34.0,33.9,7.68,2.432795698924849,1.720430107526937,6.66666666666673,0.6025985663084347,1.5277777777778876
41.2,34,34.0,34.0,34.25,33.9,7.74,2.0833333333335133,0.6250000000000284,-2.0833333333333,1.6442652329750775,-0.5555555555554742
41.36,35,35.0,34.4,34.125,34.1,7.81,2.0833333333335133,1.5624999999999858,6.250000000000133,2.199820788530625,3.611111111111189
41.52,35,34.666666666666664,34.4,34.375,34.4,7.74,9.947598300641403e-14,0.624999999999929,-2.0833333333333,1.388888888889042,0.6944444444445121
41.68,35,35.0,35.0,34.375,34.3,7.74,2.1550179211469924,0.7298387096774235,2.0833333333333925,1.412783751493535,2.08333333333341
41.83,36,35.333333333333336,35.0,34.75,34.6,7.49,3.1630824372759463,1.6370967741935658,2.222222222222259,1.7727001194743461,0.7407407407407849
41.99,37,36.0,35.6,35.0,34.8,7.23,4.166666666666643,1.8750000000000284,4.166666666666556,3.161589008363194,2.8240740740740704
42.15,37,36.666666666666664,36.0,35.625,35.2,7.23,1.0416666666668135,1.250000000000071,4.166666666666741,2.7904719235364674,3.5185185185185195
42.31,35,36.333333333333336,36.0,35.5,35.2,7.17,-2.0833333333333286,1.2500000000000568,-2.0833333333332558,1.0416666666667094,2.083333333333348
42.47,36,36.0,36.2,35.75,35.6,7.17,0.1388888888888573,1.897849462365599,-2.0833333333333925,-0.3009259259258859,3.197442310920451e-14
42.62,38,36.333333333333336,36.6,36.125,35.8,7.23,3.7373737373737583,1.7373737373737583,2.222222222222259,0.5976430976430956,-0.6481481481481285
42.8,38,37.333333333333336,36.8,36.5,36.2,7.36,6.161616161616024,2.464646464646421,5.555555555555564,3.3459595959595467,1.8981481481481446
42.95,39,38.333333333333336,37.2,37.0,36.6,7.49,1.4247311827953553,1.6787634408601377,6.666666666666414,3.7745736939283794,4.8148148148147465
43.11,36,37.666666666666664,37.4,37.0,36.7,7.74,-2.0833333333334423,1.2499999999999716,-4.166666666666785,1.8343380036926458,2.6851851851850657
43.27,38,37.666666666666664,37.8,37.125,37.0,7.94,-2.083333333333414,1.2499999999999574,0.0,-0.9139784946238336,0.8333333333332108
43.43,37,37.0,37.6,37.125,37.1,8.0,-1.1957813428402346,0.3219696969697168,-4.166666666666741,-1.787482669835697,-2.7777777777778407
43.6,37,37.333333333333336,37.4,37.375,37.1,8.0,-0.12254901960790221,-1.4210854715202004e-14,1.9607843137254846,-1.1338878985938503,-0.7352941176470841
43.76,37,37.0,37.0,37.5,37.1,8.06,0.1388888888888573,1.0322580645161281,-2.0833333333333925,-0.3931471578530932,-1.4297385620915481
43.91,38,37.333333333333336,37.4,37.5,37.4,8.06,2.1550179211469356,1.6370967741935516,2.222222222222259,0.7237859301426303,0.6998910675381184
44.07,38,37.666666666666664,37.4,37.5,37.6,8.06,-9.947598300641403e-14,-5.684341886080802e-14,2.0833333333332558,0.7646356033452312,0.7407407407407086
44.23,36,37.333333333333336,37.2,37.125,37.4,8.06,-1.0732323232323324,-0.6439393939394051,-2.083333333333348,0.3605951993048346,0.7407407407407235
44.4,38,37.333333333333336,37.4,37.375,37.4,8.06,1.0732323232322898,-1.4210854715202004e-14,0.0,-4.7369515717340014e-14,-2.960594732333751e-14
44.56,39,37.666666666666664,37.8,37.5,37.4,8.06,2.0833333333333144,0.3125000000000284,2.0833333333332558,0.6944444444444239,-2.960594732333751e-14
44.72,37,38.0,37.6,37.5,37.5,8.06,1.0080645161290533,0.30241935483871885,2.0833333333333925,1.388210057564886,1.388888888888884
44.87,38,38.0,37.6,37.625,37.5,8.0,-1.0080645161289965,0.30241935483873306,0.0,0.6944444444444571,1.388888888888884
45.03,38,37.666666666666664,38.0,37.75,37.6,8.0,-0.12254901960781694,0.6071746880570288,-2.0833333333333,-0.0408496732025867,3.197442310920451e-14
45.2,38,38.0,38.0,37.75,37.7,7.94,2.0239156268568337,0.9291443850267314,1.9607843137254846,0.2977673637066734,-0.04084967320260402
45.36,39,38.333333333333336,38.0,37.875,37.9,7.94,9.947598300641403e-14,0.3125000000000284,2.0833333333333925,0.6337888690830388,0.6535947712418602
45.52,37,38.0,38.0,38.0,37.8,7.94,-2.1550179211469924,-0.6465053763440949,-2.0833333333333,-0.043700764763353085,0.6535947712418602
45.67,37,37.666666666666664,37.8,37.875,37.7,7.94,-2.155017921146964,0.26075268817207586,-2.222222222222259,-1.4366786140979524,-0.740740740740721
45.83,38,37.333333333333336,37.8,37.75,37.9,8.0,0.8281342840165706,0.9291443850267598,-2.083333333333348,-1.1606338527591287,-2.1296296296296346
46.0,39,38.0,38.0,38.0,38.0,7.94,5.121063576945971,0.607174688057043,3.921568627450927,1.2647266466051927,-0.1279956427015588
46.16,40,39.0,38.2,38.25,38.1,7.94,3.125000000000142,0.6250000000000142,6.250000000000133,3.024732620320895,2.696078431372572
46.32,38,39.0,38.4,38.25,38.2,7.87,1.1469534050179675,0.9905913978494425,0.0,3.1310056606546937,3.3905228758170214
46.47,40,39.333333333333336,39.0,38.5,38.4,7.94,0.138888888888971,0.9905913978494709,2.222222222222259,1.4702807646356935,2.8240740740741317
46.63,39,39.0,39.2,38.5,38.5,7.94,-1.0732323232322898,0.32196969696968836,-2.0833333333333,0.0708699902248829,0.046296296296320705
46.8,38,39.0,39.0,38.625,38.5,7.94,1.4210854715202004e-14,0.32196969696968836,0.0,-0.3114478114477682,0.046296296296320705
46.96,40,39.0,39.0,39.0,38.6,7.94,0.0,0.9375,0.0,-0.3577441077440919,-0.6944444444444323
47.12,39,39.0,39.2,39.125,38.8,7.94,2.293906810035679,1.6370967741934805,0.0,0.7646356033452312,1.0362081563168128e-15
47.27,40,39.666666666666664,39.2,39.25,39.1,7.94,1.2858422939066116,1.3346774193548185,4.44444444444426,1.193249701314097,1.4814814814814212
47.43,39,39.333333333333336,39.2,39.125,39.2,7.94,-0.122549019607888,0.6071746880570572,-2.083333333333348,1.1524000281114677,0.7870370370369718
47.6,40,39.666666666666664,39.6,39.375,39.3,7.94,-0.12254901960791642,-0.03676470588237635,1.9607843137254426,0.3469147515636024,1.440631808278786
47.76,39,39.333333333333336,39.4,39.25,39.2,7.94,1.0416666666665293,0.6249999999999574,-2.083333333333348,0.2655228758169083,-0.7352941176470834
47.92,41,40.0,39.8,39.5,39.5,8.0,0.8691756272400255,0.5631720430106668,4.166666666666556,0.5960977580995461,1.348039215686218
48.07,39,39.666666666666664,39.6,39.625,39.4,8.0,1.8772401433692778,0.5631720430107947,-2.222222222222259,1.262694145758611,-0.04629629629634935
48.23,42,40.666666666666664,40.2,39.875,39.7,8.0,3.2196969696970967,1.8215240641711432,6.250000000000133,1.9887042467688,2.7314814814814774
48.4,41,40.666666666666664,40.4,40.125,40.0,7.87,0.0,0.5336452762923329,0.0,1.6989790376887914,1.3425925925926254
48.56,39,40.666666666666664,40.4,40.0,39.9,7.81,-1.0416666666666856,0.31250000000005684,0.0,0.7260101010101371,2.0833333333333783
48.72,41,40.333333333333336,40.4,40.25,40.1,7.81,-3.1249999999999574,0.31250000000004263,-2.083333333333348,-1.388888888888881,-0.6944444444444487
48.88,39,39.666666666666664,40.4,40.125,40.0,7.87,-0.8691756272400539,0.041666666666685614,-4.1666666666666,-1.678614097968899,-2.0833333333333157
49.03,40,40.0,40.0,40.25,40.1,7.94,0.3703703703703809,0.36363636363637397,2.222222222222259,-1.20793508562321,-1.3425925925925626
49.21,40,39.666666666666664,39.8,40.125,40.1,7.87,0.3703703703703809,0.36363636363637397,-1.8518518518518678,-0.04281162883309738,-1.2654320987654026
49.36,40,40.0,40.0,40.25,40.2,7.94,2.155017921146964,0.34408602150539025,2.222222222222259,0.9652528872959086,0.8641975308642172
49.52,41,40.333333333333336,40.0,40.125,40.2,7.94,1.0416666666666288,0.3125,2.0833333333333,1.189018319394658,0.8179012345678977
49.68,40,40.333333333333336,40.2,40.0,40.3,7.94,1.1469534050179107,-0.04166666666665719,0.0,1.4478793309438345,1.435185185185187
49.83,41,40.666666666666664,40.4,40.25,40.2,7.94,0.3703703703703951,-0.616161616161591,2.2222222222222117,0.8529968140183115,1.435185185185171
50.01,40,40.333333333333336,40.4,40.125,40.1,7.87,-3.265993265993302,-0.6161616161616337,-1.8518518518518285,-0.5828898302016654,0.12345679012346134
50.16,38,39.666666666666664,40.0,40.0,40.0,7.87,-2.2939068100359066,-0.34408602150539025,-4.444444444444518,-1.7298432352196045,-1.358024691358045
50.32,41,39.666666666666664,40.0,40.125,40.0,7.87,-1.0416666666666998,0.0,0.0,-2.200522247565303,-2.0987654320987823
50.48,39,39.333333333333336,39.8,40.0,40.0,7.81,1.2858422939065974,0.0,-2.083333333333348,-0.6832437275986697,-2.1759259259259554
50.63,40,40.0,39.6,40.0,40.0,7.74,-0.10101010101030283,-0.5050505050505336,4.44444444444426,0.047721842076531594,0.7870370370369709
50.81,38,39.0,39.2,39.625,39.8,7.55,-2.52525252525254,-0.8686868686868934,-5.555555555555564,-0.44680677745208186,-1.064814814814884
50.96,39,39.0,39.4,39.5,39.7,7.42,1.4210854715202004e-14,-0.6465053763440665,0.0,-0.8754208754209429,-0.37037037037043447
51.12,40,39.0,39.2,39.375,39.6,7.3,1.0416666666666288,-0.6250000000000142,0.0,-0.4945286195286324,-1.8518518518518545
51.28,39,39.333333333333336,39.2,39.25,39.5,7.49,-0.138888888888971,-1.3346774193548754,2.0833333333333,0.3009259259258907,0.6944444444444337
51.43,38,39.0,38.8,39.25,39.2,7.68,-3.018790849673195,-1.61397058823529,-2.222222222222259,-0.7053376906318457,-0.04629629629631937
51.6,38,38.333333333333336,38.8,38.875,39.0,9.79,0.24509803921580442,0.39549910873442684,-3.921568627450927,-0.9708605664487872,-1.3534858387799618
51.76,41,39.0,39.2,39.125,39.3,9.98,4.166666666666643,0.625000000000071,4.166666666666741,0.46432461873641745,-0.6590413943354815
51.92,40,39.666666666666664,39.2,39.125,39.2,12.16,5.456989247311839,0.38575268817206165,4.166666666666556,3.289584651064762,1.4705882352941237
52.07,41,40.666666666666664,39.6,39.5,39.4,13.06,4.448924731182842,1.293010752688204,6.66666666666673,4.690860215053775,5.00000000000001
52.23,42,41.0,40.4,39.875,39.6,13.25,3.1249999999999574,1.8749999999999716,2.0833333333333925,4.343637992831546,4.30555555555556
52.39,42,41.666666666666664,41.2,40.125,40.0,13.89,4.310035842293871,2.5860215053762943,4.166666666666556,3.9613201911588902,4.30555555555556
52.54,43,42.333333333333336,41.6,40.625,40.4,14.02,4.3100358422939,2.586021505376337,4.444444444444518,3.915023894862576,3.5648148148148233
52.7,44,43.0,42.4,41.375,40.8,12.99,2.083333333333229,2.1875,4.166666666666556,3.5678016726403334,4.259259259259211
52.86,42,43.0,42.6,41.875,41.1,12.03,1.0416666666666288,2.8124999999999574,0.0,2.478345280764586,2.870370370370359
53.02,44,43.333333333333336,43.0,42.25,41.7,11.58,0.12254901960773168,3.357843137254875,2.0833333333333,1.0825163398691966,2.0833333333332864
53.19,43,43.0,43.2,42.625,42.2,12.29,0.261437908496589,2.0870098039216316,-1.9607843137255665,0.4752178649236498,0.04084967320257871
53.34,43,43.333333333333336,43.2,42.875,42.4,12.86,2.1550179211469356,2.2002688172043037,2.222222222222154,0.8463349497504188,0.7815904139432966
53.5,45,43.666666666666664,43.4,43.25,42.9,13.82,3.1250000000000853,2.812500000000057,2.083333333333348,1.8471519432145367,0.7815904139433126
53.66,45,44.333333333333336,44.0,43.625,43.3,13.95,3.125000000000057,1.8750000000000284,4.166666666666785,2.801672640382359,2.824074074074096
53.82,44,44.666666666666664,44.0,43.75,43.5,13.89,0.12254901960780273,1.2143493761140718,2.0833333333332558,2.1241830065359815,2.7777777777777968
53.99,44,44.333333333333336,44.2,43.75,43.7,14.59,0.12254901960790221,1.5363190730837744,-1.9607843137254426,1.1233660130719205,1.4297385620915335
54.15,46,44.666666666666664,44.8,44.25,44.0,13.7,1.0080645161290533,0.9072580645161565,2.083333333333348,0.4177208517815861,0.7352941176470544
54.3,44,44.666666666666664,44.6,44.25,44.0,14.78,2.0161290322580214,1.2096774193547901,0.0,1.048914189331659,0.04084967320263585
54.46,46,45.333333333333336,44.8,44.625,44.4,13.95,1.041666666666515,1.5624999999999432,4.1666666666666,1.3552867383511966,2.0833333333333166
54.62,45,45.0,45.0,44.875,44.5,14.34,-2.0239156268568053,0.3219696969697168,-2.0833333333333925,0.34462669068924373,0.6944444444444032
54.79,43,44.666666666666664,44.8,44.625,44.5,14.4,-1.960784313725469,0.5882352941176521,-1.9607843137254846,-0.9810110913052531,0.04084967320257501
54.96,45,44.333333333333336,44.6,44.625,44.7,13.38,-1.8633184267859093,0.3723770209838335,-1.9607843137254426,-1.9493394557893946,-2.001633986928106
55.15,44,44.0,44.6,44.625,44.6,13.44,0.8771929824560232,-0.2631578947368496,-1.7543859649123141,-0.9823032526851184,-1.8919848641210801
55.34,45,44.666666666666664,44.4,44.75,44.6,13.44,3.5087719298245332,0.7894736842105345,3.5087719298244595,0.8408821618315491,-0.06879944960443203
55.53,47,45.333333333333336,44.8,44.875,44.9,13.5,4.38596491228077,1.5789473684210833,3.5087719298246283,2.923976608187109,1.7543859649122584
55.72,47,46.333333333333336,45.6,45.25,45.2,13.5,3.50877192982459,0.7894736842105488,5.263157894736905,3.8011695906432976,4.093567251461998
55.91,46,46.666666666666664,45.8,45.25,45.2,13.44,0.8020050125313389,1.017857142857082,1.7543859649122768,2.898913951545566,3.5087719298246043
56.07,47,46.666666666666664,46.4,45.5,45.5,13.57,1.041666666666714,1.5625,0.0,1.7841478696742143,2.3391812865497283
56.23,48,47.0,47.0,46.125,45.7,13.76,0.12254901960793063,0.6439393939394336,2.0833333333333925,0.6554068996019945,1.2792397660818906
56.4,45,46.666666666666664,46.6,46.125,45.7,13.82,-3.0971479500890666,0.6439393939393767,-1.9607843137254846,-0.6443107546048074,0.04084967320263674
56.56,45,46.0,46.2,46.25,45.9,13.82,-3.124999999999943,1.25,-4.166666666666556,-2.033199643493693,-1.3480392156862153
56.72,47,45.666666666666664,46.4,46.5,46.1,13.82,1.0416666666665435,1.5625,-2.0833333333333925,-1.7268270944741555,-2.7369281045751435
56.88,47,46.333333333333336,46.4,46.5,46.4,13.82,3.1249999999999716,1.2499999999999716,4.1666666666666,0.3472222222221906,-0.6944444444444483
57.04,46,46.666666666666664,46.0,46.375,46.5,13.82,-1.041666666666515,-0.3124999999999716,2.083333333333348,1.0416666666666667,1.388888888888853
57.2,45,46.0,46.0,46.25,46.3,13.82,-3.163082437275932,-0.9489247311827853,-4.166666666666556,-0.3599163679808252,0.6944444444444654
57.35,46,45.666666666666664,46.2,46.125,46.2,13.82,-1.1469534050179107,-0.3440860215053476,-2.222222222222259,-1.7839008363201192,-1.4351851851851543
57.51,46,45.666666666666664,46.0,45.875,46.2,13.82,1.0416666666666288,-0.3125,0.0,-1.089456391875738,-2.1296296296296036
57.67,46,46.0,45.8,46.0,46.1,13.82,2.155017921146964,-0.6465053763440949,2.0833333333333,0.6832437275985607,-0.04629629629631834
57.82,47,46.333333333333336,46.0,46.25,46.0,13.76,0.1388888888888573,-0.34408602150537604,2.222222222222259,1.1118578255674834,1.4351851851851878
57.98,45,46.0,46.0,46.0,46.0,13.76,1.041666666666515,0.9374999999999432,-2.0833333333333925,1.1118578255674454,0.7407407407407236
58.14,48,46.666666666666664,46.4,46.125,46.3,13.82,-1.9895196601282805e-13,0.31249999999994316,4.166666666666556,0.39351851851839115,1.4351851851851423
58.3,45,46.0,46.2,46.0,46.1,13.82,-2.016129032258192,-1.2930107526881613,-4.166666666666741,-0.3248207885306253,-0.6944444444445245
58.45,45,46.0,46.0,46.0,45.9,13.82,-1.0080645161290818,-0.3857526881719764,0.0,-1.0080645161291575,-6.024810280299182e-14
58.61,47,45.666666666666664,46.0,46.125,46.0,13.82,-1.041666666666714,0.3125000000000284,-2.0833333333333925,-1.3552867383513292,-2.0833333333333766
58.77,45,45.666666666666664,46.0,46.0,46.0,13.82,0.0,-0.3125000000000284,0.0,-0.6832437275985986,-0.694444444444463
58.93,45,45.666666666666664,45.4,45.875,45.9,13.82,-2.293906810035878,-0.6465053763441233,0.0,-1.1118578255675307,-0.694444444444463
59.08,45,45.0,45.4,45.625,45.8,13.76,-2.293906810035878,-0.6465053763440665,-4.44444444444447,-1.5292712066905854,-1.481481481481489
59.24,45,45.0,45.4,45.625,45.7,13.76,0.0,-0.9374999999999716,0.0,-1.5292712066905854,-1.481481481481489
59.4,45,45.0,45.0,45.25,45.5,13.76,-1.146953405017939,-0.9489247311828706,0.0,-1.146953405017939,-1.481481481481489
59.55,44,44.666666666666664,44.8,45.125,45.4,13.76,-2.222222222222259,-0.6666666666666825,-2.222222222222259,-1.1230585424133992,-0.740740740740752
